@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute emotion {1,2,3,4,5,6}

@data

3.161917e+01,5.807995e-02,2.966448e+01,3.205120e+01,3.325597e+01,3.591496e+00,2.607239e+01,1.450823e+01,2.011500e+01,5.401549e+00,2.475121e-01,1.075074e+00,1.237478e-01,1.391537e-01,2.243875e-01,1.006397e-01,6.404506e+00,5.502162e+00,5.302344e+00,3.769095e+00,7.395781e-02,1.697906e+00,1.987630e+01,2.011023e-01,1.536936e+00,4.401588e+00,-5.361298e-01,-1.226892e+01,-2.558103e+00,-4.034480e+00,2.563304e-02,1.336758e+00,1.255592e+00,6.475844e-01,4.341171e+00,6.140338e-01,9.177670e+00,9.658859e-01,2.036986e+01,3.596474e-01,7.775290e+02,1.842319e-01,1.545273e+03,1.108278e-01,-1.710529e+02,-4.075367e-01,1.566009e+03,8.507030e-02,1.235403e+03,1.123964e-01,-1.704507e+02,-4.050889e-01,2.584610e+03,6.183230e-02,9.060616e+02,2.084299e-01,-1.723179e+02,-3.757347e-01,-4.934796e+00,-1.251215e+00,2.026241e+01,3.135000e-01,6.320440e-02,2.829889e-01,-4.595607e-03,-4.124303e+00,3.232088e-01,4.771641e-01,2.459131e+01,2.940685e-01,-6.685189e+00,-1.480578e+00,-6.512075e+00,-1.970250e+00,-1.737382e+01,-9.843112e-01,-7.868354e+00,1.751330e+01,2.448372e-02,5.622753e-03,2.895925e-02,1.339286e+00,9.029346e-01,1.625000e-01,1.323584e-01,7.380000e-01,8.424108e-01,-3.324271e+01,2
3.283286e+01,4.489218e-02,3.169249e+01,3.226138e+01,3.431494e+01,2.622456e+00,1.845370e+02,1.392914e+02,3.457817e+01,1.300331e+01,1.807371e-01,5.944962e-01,1.231453e-01,1.323472e-01,1.997399e-01,7.659461e-02,2.520348e+00,1.592335e+00,1.588022e+00,6.480336e-01,3.800386e-02,9.735477e-01,1.845379e+01,2.094902e-01,2.413251e+00,2.557407e+00,-1.213865e+00,-4.768067e+00,9.983947e-01,6.569279e+00,2.824109e-02,1.198863e+00,1.293141e+00,5.630784e-01,5.054933e+00,5.605012e-01,4.896566e+00,1.333290e+00,1.565634e+01,4.729482e-01,7.816085e+02,1.092205e-01,1.394307e+03,1.547317e-01,-1.839989e+02,-2.820996e-01,1.632849e+03,5.464234e-02,1.142577e+03,1.101337e-01,-1.841227e+02,-2.770174e-01,2.587510e+03,4.700302e-02,8.952826e+02,1.579172e-01,-1.851475e+02,-2.587912e-01,-7.662620e+00,-9.190376e-01,2.317666e+01,2.331326e-01,3.321876e-02,5.688289e-01,4.302051e-03,3.834110e+00,1.056026e-01,3.781798e-01,2.322338e+01,1.798403e-01,-2.081289e+00,-5.131147e+00,-1.310009e+00,-9.607015e+00,4.495691e+00,3.207670e+00,-7.276823e+00,1.770407e+01,2.648578e-02,6.485888e-03,3.144298e-02,9.596929e-01,7.751938e-01,1.075000e-01,9.496710e-02,9.280000e-01,9.817616e-01,-4.289889e+01,2
3.114918e+01,4.650942e-02,2.985247e+01,3.124594e+01,3.273853e+01,2.886059e+00,3.603391e+01,2.093193e+01,1.596609e+01,4.838295e+00,1.859446e-01,6.242257e-01,1.233307e-01,1.306358e-01,2.322922e-01,1.089615e-01,3.476132e+00,3.235265e+00,1.677144e+00,1.293357e+00,3.816163e-02,9.388191e-01,1.851510e+01,2.114554e-01,2.762383e+00,1.808639e+00,1.686037e+00,3.893572e+00,3.699018e+00,1.650811e+00,1.623760e-02,7.985709e-01,1.340918e+00,6.866779e-01,6.358984e+00,2.952023e-01,3.370017e+00,2.997880e+00,1.514247e+01,3.976062e-01,7.426710e+02,1.976194e-01,1.544133e+03,1.675992e-01,-1.818391e+02,-3.047000e-01,1.584071e+03,5.878383e-02,1.272522e+03,4.605637e-01,-1.821133e+02,-2.990521e-01,2.533236e+03,4.694410e-02,8.845142e+02,1.361175e-01,-1.826857e+02,-2.900220e-01,-9.932949e+00,-3.060541e-01,1.973230e+01,2.503745e-01,4.484397e-02,4.263013e-01,3.363833e-03,3.888902e+00,1.006126e-01,4.712762e-01,2.289874e+01,2.058070e-01,1.280184e+00,3.700664e+00,1.365320e+01,6.060777e-01,1.168988e+01,7.517639e-01,-7.235687e+00,1.756689e+01,2.272561e-02,6.601687e-03,3.137952e-02,9.191176e-01,5.565863e-01,1.733333e-01,7.717224e-02,1.200000e+00,1.155963e+00,-4.163946e+01,2
3.153645e+01,1.472260e-02,3.102374e+01,3.172444e+01,3.188881e+01,8.650780e-01,4.633172e+01,5.523446e+01,1.398310e+01,5.810693e+00,1.738483e-01,4.682219e-01,1.239772e-01,1.336260e-01,2.359128e-01,1.119356e-01,2.481953e+00,1.948195e+00,1.386955e+00,7.993594e-01,3.074032e-02,5.657901e-01,1.701700e+01,3.776992e-01,3.973067e+00,1.590569e+00,2.205209e+00,3.335670e+00,2.506198e+00,2.720172e+00,2.638997e-02,6.474741e-01,9.654323e-01,4.300797e-01,6.907736e+00,4.261119e-01,5.773036e+00,8.427428e-01,1.540210e+01,4.050867e-01,8.273406e+02,1.713164e-01,1.601727e+03,1.681565e-01,-1.841707e+02,-2.657563e-01,1.662503e+03,9.310178e-02,1.375464e+03,3.401347e-01,-1.842419e+02,-2.642427e-01,2.556709e+03,3.604055e-02,9.956947e+02,1.913432e-01,-1.847305e+02,-2.555297e-01,-1.302337e+01,-5.174679e-01,2.274762e+01,3.060701e-01,2.483617e-02,5.570562e-01,6.958495e-04,7.506886e+00,6.116583e-02,2.742897e-01,2.110366e+01,3.019985e-01,8.413001e+00,1.156701e+00,1.550586e+01,5.314693e-01,9.717895e+00,1.064014e+00,-7.215651e+00,1.594725e+01,2.724578e-02,4.401703e-03,2.770424e-02,1.838235e+00,1.113173e+00,7.500000e-02,3.095696e-02,6.871428e-01,8.997414e-01,-4.411615e+01,2
3.216136e+01,3.530382e-02,3.139018e+01,3.164139e+01,3.330156e+01,1.911385e+00,9.873353e+01,6.900754e+01,1.324177e+01,3.551786e+00,1.694236e-01,6.032053e-01,1.226951e-01,1.293349e-01,1.670296e-01,4.433449e-02,2.093436e+00,1.110330e+00,2.596627e+00,1.959954e+00,3.104652e-02,8.848416e-01,1.756580e+01,4.217387e-01,3.949385e+00,1.097249e+00,1.888287e+00,3.447170e+00,1.652117e-01,2.495978e+01,1.936454e-02,8.775007e-01,1.118949e+00,4.580820e-01,7.074990e+00,2.907784e-01,6.864504e+00,1.101623e+00,1.693446e+01,4.862418e-01,8.209344e+02,1.243232e-01,1.450503e+03,2.144494e-01,-1.844373e+02,-2.796149e-01,1.611974e+03,5.581208e-02,1.190082e+03,1.316421e-01,-1.848511e+02,-2.681326e-01,2.611178e+03,2.357149e-02,9.398829e+02,4.551999e-01,-1.855506e+02,-2.549314e-01,-1.153083e+01,-5.129422e-01,2.531954e+01,3.159584e-01,2.460548e-02,7.274861e-01,3.618501e-03,2.449615e+00,6.556238e-02,2.544709e-01,2.432126e+01,2.552623e-01,3.948181e+00,2.241885e+00,7.772747e+00,9.113132e-01,1.461224e+00,2.755175e+00,-7.374203e+00,1.629237e+01,2.679094e-02,4.462933e-03,2.782428e-02,9.191176e-01,5.565863e-01,1.533333e-01,8.730534e-02,1.215000e+00,1.104774e+00,-4.404180e+01,2
3.069469e+01,2.389251e-02,3.028993e+01,3.109740e+01,3.115039e+01,8.604584e-01,2.333037e+01,0.000000e+00,1.051490e+00,0.000000e+00,2.027881e-01,7.254138e-01,1.278235e-01,1.399908e-01,2.245399e-01,9.671643e-02,1.751037e+00,9.946673e-01,1.618209e+00,1.039241e+00,4.109826e-02,1.240777e+00,1.621769e+01,4.288289e-01,2.070795e+00,2.234444e+00,-6.332999e-01,-8.394830e+00,-1.044734e+00,-5.385278e+00,9.422838e-03,5.737561e-01,1.118419e+00,6.173094e-01,5.606495e+00,6.040045e-01,-2.978239e+00,-1.639167e+00,2.138182e+01,3.232951e-01,7.296111e+02,2.194238e-01,1.575408e+03,1.905306e-01,-1.937993e+02,-1.833773e-01,1.554045e+03,9.684554e-02,1.245824e+03,8.312110e-02,-1.939362e+02,-1.734708e-01,2.541044e+03,2.837636e-02,1.053416e+03,5.359786e-01,-1.941822e+02,-1.669080e-01,-1.033333e+01,-3.512822e-01,2.133681e+01,2.549730e-01,5.601841e-02,2.383211e-01,-1.033562e-02,-1.028339e+00,1.923809e-01,1.635550e-01,2.325621e+01,3.312489e-01,6.558831e+00,8.464582e-01,2.522709e+00,4.015225e+00,-1.146302e+01,-6.096935e-01,-5.824878e+00,1.495656e+01,2.549355e-02,7.823311e-03,3.519489e-02,1.047120e+00,3.521127e-01,9.999999e-02,8.000000e-02,1.810000e+00,1.270774e+00,-3.999804e+01,2
3.352768e+01,4.401174e-02,3.216121e+01,3.319684e+01,3.494917e+01,2.787960e+00,1.860833e+02,1.971108e+02,1.380637e+01,5.785833e+00,2.539643e-01,7.457341e-01,1.278324e-01,1.547572e-01,4.025708e-01,2.747384e-01,4.552205e+00,2.795760e+00,3.705924e+00,2.384746e+00,6.930193e-02,1.252822e+00,1.692313e+01,4.271051e-01,4.458520e+00,1.336961e+00,1.722594e+00,5.621637e+00,-2.017202e+00,-4.004928e+00,3.343305e-02,8.710805e-01,1.232722e+00,4.567052e-01,6.537183e+00,3.759558e-01,1.154804e+01,9.397676e-01,2.149971e+01,2.884630e-01,7.598267e+02,2.395310e-01,1.425026e+03,1.325375e-01,-1.607870e+02,-4.682192e-01,1.624850e+03,9.427911e-02,1.170420e+03,2.370692e-01,-1.605389e+02,-4.551554e-01,2.582510e+03,5.008823e-02,9.102996e+02,3.286195e-01,-1.615734e+02,-4.397652e-01,-1.074710e+01,-5.924806e-01,2.081158e+01,3.755945e-01,5.231693e-02,5.088540e-01,-1.995088e-03,-6.737839e+00,1.890792e-01,5.057418e-01,1.824287e+01,5.187585e-01,7.785497e+00,1.103678e+00,5.901850e+00,2.910693e+00,-4.736125e+00,-2.947405e+00,-7.111799e+00,1.582558e+01,2.431166e-02,5.162904e-03,3.552502e-02,1.919386e+00,1.356589e+00,1.542857e-01,9.619282e-02,4.912500e-01,6.795483e-01,-3.487649e+01,2
2.670465e+01,5.533913e-02,2.545605e+01,2.590014e+01,2.856853e+01,3.112490e+00,3.324719e+02,0.000000e+00,-1.358081e+01,1.664795e+01,2.197237e-01,6.525244e-01,1.299299e-01,1.577680e-01,2.671556e-01,1.372257e-01,3.435745e+00,1.990610e+00,1.642662e+00,6.433969e-01,4.424339e-02,1.202125e+00,1.401271e+01,6.920342e-01,2.380427e+00,3.075898e+00,1.136290e-01,6.112789e+01,-3.059208e+00,-2.023237e+00,4.114622e-02,2.132386e-01,1.038887e+00,3.494008e-01,2.957294e+00,3.583442e-01,-1.941905e+00,-3.288321e+00,2.153309e+01,3.252554e-01,8.047602e+02,1.367521e-01,1.316895e+03,8.003054e-02,-1.961390e+02,-1.360361e-01,1.629133e+03,5.783951e-02,1.102042e+03,1.509185e-01,-1.963199e+02,-1.307572e-01,2.583204e+03,3.416929e-02,8.050560e+02,1.336665e-01,-1.964837e+02,-1.262345e-01,-8.270705e+00,-4.424984e-01,1.760765e+01,3.933993e-01,4.025562e-02,2.962633e-01,6.720080e-03,6.507866e-01,6.258153e-02,1.637062e-01,1.772810e+01,4.986285e-01,9.427874e+00,7.185040e-01,9.332508e+00,6.775991e-01,-2.287011e+00,-4.017001e+00,-4.712043e+00,1.266412e+01,3.017233e-02,5.535149e-03,4.406376e-02,9.191176e-01,5.565863e-01,3.666667e-02,4.714045e-03,1.302500e+00,7.185184e-01,-4.134591e+01,2
3.091933e+01,3.019353e-02,2.980023e+01,3.145334e+01,3.182304e+01,2.022808e+00,3.904527e+01,0.000000e+00,-1.671686e-01,6.320970e+00,1.706066e-01,4.783027e-01,1.257770e-01,1.337123e-01,1.867499e-01,6.097294e-02,2.129889e+00,2.178067e+00,1.664582e+00,1.334635e+00,2.964293e-02,7.337071e-01,1.585933e+01,4.146047e-01,3.113017e+00,1.465736e+00,-1.092762e+00,-4.986579e+00,-8.930178e-01,-4.802064e+00,3.747755e-02,8.740408e-01,1.579355e+00,6.790719e-01,6.549835e+00,3.712106e-01,6.660381e+00,1.601758e+00,2.328759e+01,5.140175e-01,6.553918e+02,2.838014e-01,1.451973e+03,1.260121e-01,-1.953047e+02,-1.589981e-01,1.643789e+03,9.536394e-02,1.242842e+03,1.564137e-01,-1.956467e+02,-1.487448e-01,2.442380e+03,5.827079e-02,1.277987e+03,2.935701e-01,-1.956823e+02,-1.478507e-01,-1.236688e+01,-6.833485e-01,1.626687e+01,4.511307e-01,5.178276e-02,3.188134e-01,-4.585985e-04,-2.174613e+01,8.957193e-02,4.559184e-01,1.825785e+01,3.412053e-01,1.141088e+01,1.057165e+00,1.619600e+01,3.679086e-01,-2.982641e-01,-1.851922e+01,-6.535097e+00,1.534868e+01,2.558285e-02,5.772703e-03,2.787815e-02,1.393189e+00,3.120125e-01,8.500000e-02,1.500000e-02,2.063333e+00,1.429623e+00,-4.617758e+01,2
2.913107e+01,9.086370e-02,2.718296e+01,3.097366e+01,3.155500e+01,4.372042e+00,1.903828e+02,1.802771e+02,1.370876e+01,2.403855e+00,1.868267e-01,5.071456e-01,1.437252e-01,1.531131e-01,1.981298e-01,5.440460e-02,2.306072e+00,2.017939e+00,1.777291e+00,1.101196e+00,3.931869e-02,1.080345e+00,1.801217e+01,3.191048e-01,1.514520e+00,3.386311e+00,7.878160e-01,8.141933e+00,1.732643e-01,2.827700e+01,2.438681e-02,4.702365e-01,1.828448e+00,5.716899e-01,5.299830e+00,3.831558e-01,-8.934869e-01,-9.102707e+00,2.282199e+01,3.980648e-01,5.799301e+02,2.808183e-01,1.546574e+03,1.061283e-01,-1.933799e+02,-1.747928e-01,1.487718e+03,8.525919e-02,1.145074e+03,1.420918e-01,-1.926568e+02,-1.800777e-01,2.465921e+03,6.177825e-02,9.557506e+02,1.948360e-01,-1.929180e+02,-1.739380e-01,-1.526725e+01,-2.950385e-01,2.307976e+01,2.669117e-01,4.755788e-02,5.036638e-01,-4.510426e-03,-2.963363e+00,1.266869e-01,5.859231e-01,2.557281e+01,2.023545e-01,9.815834e+00,8.511036e-01,1.003468e+01,1.046749e+00,4.288811e+00,2.725691e+00,-6.741076e+00,1.528325e+01,2.551435e-02,4.709630e-03,3.536532e-02,1.172529e+00,8.445946e-01,4.400000e-02,1.743559e-02,9.316666e-01,9.996069e-01,-4.180882e+01,2
2.992216e+01,1.056757e-01,2.763635e+01,2.851977e+01,3.237584e+01,4.739491e+00,5.955276e+01,2.331499e+00,-6.165449e+00,1.381773e+01,3.663375e-01,1.155952e+00,1.457086e-01,1.678399e-01,4.933757e-01,3.476672e-01,5.345164e+00,3.627274e+00,7.176556e+00,3.127110e+00,1.478408e-01,2.062263e+00,1.925857e+01,2.735797e-01,2.929923e-01,2.849945e+01,2.186958e-01,4.754313e+01,1.048868e+00,7.603100e+00,3.796263e-02,1.441554e+00,9.212272e-01,6.777111e-01,4.625750e+00,6.414965e-01,7.022840e+00,9.201967e-01,2.600285e+01,3.290684e-01,7.224542e+02,2.225880e-01,1.547019e+03,1.519910e-01,-1.611152e+02,-4.916338e-01,1.606883e+03,8.504964e-02,1.111403e+03,1.291334e-01,-1.623536e+02,-4.724062e-01,2.599691e+03,5.567161e-02,9.042587e+02,1.727987e-01,-1.641347e+02,-4.455510e-01,-1.072121e+01,-6.180654e-01,2.198581e+01,2.641117e-01,5.565485e-02,3.086556e-01,-1.161873e-02,-9.404904e-01,4.566294e-01,6.746296e-01,2.226436e+01,3.228946e-01,2.510227e+00,5.560281e+00,3.465726e+00,5.339968e+00,-7.234700e+00,-1.249126e+00,-6.403021e+00,1.620794e+01,3.117875e-02,8.303332e-03,7.318041e-02,1.005025e+00,5.089059e-01,3.800000e-01,2.900000e-01,1.040000e+00,7.136292e-01,-2.727401e+01,3
2.829948e+01,4.089563e-02,2.742068e+01,2.827124e+01,2.939323e+01,1.972559e+00,9.833437e+01,8.653592e+01,1.013198e+01,6.363951e+00,3.150296e-01,9.482597e-01,1.577609e-01,1.665705e-01,4.513466e-01,2.935857e-01,5.661195e+00,4.655014e+00,3.771778e+00,2.866628e+00,8.399644e-02,1.376414e+00,1.810296e+01,3.990840e-01,-1.007046e+00,-8.381820e+00,1.699144e+00,3.949949e+00,4.072209e-01,2.373375e+01,2.995287e-02,7.246429e-01,1.548263e+00,8.077140e-01,2.933878e+00,9.239429e-01,3.849490e+00,1.100993e+00,1.500441e+01,6.886641e-01,7.146291e+02,2.005592e-01,1.478087e+03,1.101429e-01,-1.778177e+02,-3.458972e-01,1.560344e+03,7.634933e-02,1.172167e+03,9.905875e-02,-1.780215e+02,-3.421464e-01,2.568946e+03,7.665996e-02,9.733213e+02,2.279529e-01,-1.790782e+02,-3.246025e-01,-3.770953e+00,-1.338034e+00,1.484980e+01,5.371910e-01,4.479707e-02,3.599749e-01,-9.461578e-03,-1.868240e+00,3.290299e-01,4.100681e-01,2.175072e+01,2.856073e-01,-9.832471e+00,-1.416691e+00,-2.617264e+00,-3.765949e+00,-8.832446e+00,-2.467407e+00,-6.424684e+00,1.564180e+01,3.418010e-02,4.548613e-03,5.296843e-02,1.736973e+00,1.005025e+00,1.050000e-01,5.722762e-02,6.940000e-01,7.492289e-01,-3.309676e+01,3
2.979131e+01,1.530624e-01,2.553865e+01,2.706802e+01,3.507804e+01,9.539392e+00,2.048083e+02,2.763952e+01,2.397145e+01,8.666673e+00,3.555108e-01,1.023146e+00,1.663081e-01,1.753150e-01,5.469826e-01,3.806745e-01,6.727650e+00,7.016991e+00,3.308061e+00,1.395982e+00,1.214337e-01,1.692037e+00,1.916692e+01,4.651847e-01,-1.091888e+00,-6.516879e+00,2.977973e+00,3.367864e+00,2.244083e+00,3.520095e+00,1.910875e-02,1.004037e+00,1.246783e+00,6.272899e-01,5.510820e+00,8.525779e-01,1.220238e+01,1.078955e+00,2.355060e+01,2.423475e-01,6.178148e+02,2.842218e-01,1.564283e+03,1.958987e-01,-1.654901e+02,-4.488405e-01,1.524664e+03,9.086865e-02,1.161523e+03,3.548858e-01,-1.668412e+02,-4.230547e-01,2.517002e+03,4.903464e-02,8.822123e+02,1.577798e-01,-1.682195e+02,-4.025976e-01,-1.199482e+01,-5.576809e-01,2.266667e+01,2.670549e-01,5.632672e-02,2.107017e-01,-7.518283e-03,-1.643617e+00,3.905572e-01,7.499297e-01,2.473442e+01,3.454495e-01,3.129281e+00,3.726271e+00,7.828855e+00,2.526855e+00,-2.771476e+00,-4.563010e+00,-5.251945e+00,1.531623e+01,3.272830e-02,1.050711e-02,6.613774e-02,9.661836e-01,1.222494e+00,1.360000e-01,9.520505e-02,5.500000e-01,6.560488e-01,-2.730408e+01,3
3.045124e+01,8.261551e-02,2.839785e+01,2.893863e+01,3.352046e+01,5.122608e+00,6.884826e+01,7.077903e+01,1.155819e+01,5.274436e+00,3.721996e-01,1.001724e+00,1.551965e-01,1.710143e-01,6.209888e-01,4.657922e-01,5.284202e+00,3.339613e+00,4.958704e+00,2.363509e+00,1.035424e-01,1.311879e+00,1.565668e+01,5.910204e-01,1.792455e+00,3.957590e+00,3.426876e+00,3.286229e+00,6.292864e-01,1.063390e+01,2.241318e-02,1.269788e+00,1.268948e+00,6.402050e-01,6.954107e+00,3.971460e-01,1.252563e+01,6.875108e-01,2.582542e+01,2.715858e-01,7.625986e+02,2.411298e-01,1.431683e+03,1.775223e-01,-1.633191e+02,-4.554142e-01,1.645544e+03,9.828179e-02,1.096356e+03,1.644934e-01,-1.625746e+02,-4.583450e-01,2.591796e+03,7.036810e-02,1.024846e+03,2.433216e-01,-1.639333e+02,-4.373038e-01,-1.006546e+01,-6.974429e-01,2.018369e+01,4.163959e-01,4.556368e-02,2.753414e-01,-5.616236e-04,-1.813237e+01,2.976902e-01,5.618224e-01,1.603333e+01,5.630195e-01,8.569512e+00,1.059243e+00,1.117795e+01,1.667056e+00,2.792763e+00,2.421798e+00,-5.156360e+00,1.471413e+01,3.188624e-02,9.254948e-03,5.696527e-02,1.459854e+00,9.852217e-01,1.950000e-01,1.050000e-01,6.380000e-01,6.791288e-01,-2.891092e+01,3
2.665197e+01,9.158360e-02,2.407744e+01,2.616714e+01,2.932573e+01,5.248289e+00,7.487273e+01,7.796503e+01,5.832154e+01,6.012830e+01,3.420686e-01,7.779278e-01,1.461556e-01,1.732738e-01,5.942417e-01,4.480862e-01,6.314847e+00,3.961847e+00,4.000919e+00,2.339885e+00,1.006037e-01,1.100748e+00,1.827004e+01,6.174902e-01,6.853403e-01,1.124356e+01,8.468556e-01,1.141276e+01,2.186123e+00,4.321782e+00,2.186164e-02,8.889062e-01,1.825706e+00,5.179681e-01,2.311739e+00,9.108842e-01,2.669052e+00,1.152715e+00,2.261664e+01,1.971143e-01,7.152195e+02,2.222007e-01,1.519260e+03,1.259500e-01,-1.596978e+02,-4.875531e-01,1.556001e+03,7.225666e-02,1.134262e+03,1.568664e-01,-1.603295e+02,-4.737388e-01,2.543368e+03,4.735160e-02,8.372706e+02,1.664525e-01,-1.625345e+02,-4.409760e-01,-9.036186e+00,-5.349444e-01,2.158760e+01,2.633932e-01,5.320520e-02,2.275909e-01,-7.662768e-03,-1.349088e+00,2.469816e-01,4.960229e-01,2.572359e+01,3.178300e-01,-7.430893e-01,-1.526271e+01,1.850082e-01,8.544095e+01,-5.989432e+00,-2.117253e+00,-5.603811e+00,1.514710e+01,3.250866e-02,5.445115e-03,6.338220e-02,2.000000e+00,1.797753e+00,1.050000e-01,8.321658e-02,3.822222e-01,5.775384e-01,-3.270247e+01,3
3.153287e+01,8.517987e-02,2.750459e+01,3.284071e+01,3.382772e+01,6.323132e+00,2.174984e+01,0.000000e+00,2.031686e+00,5.839902e+00,3.337699e-01,1.016953e+00,1.490925e-01,1.674767e-01,5.637081e-01,4.146156e-01,4.642545e+00,2.989815e+00,6.936995e+00,3.581192e+00,1.169671e-01,1.676721e+00,1.950328e+01,3.366986e-01,-2.147760e+00,-3.237219e+00,-2.205201e+00,-4.170732e+00,-7.047356e-01,-1.734035e+01,2.116614e-02,1.087005e+00,1.124377e+00,5.182903e-01,5.926378e+00,5.863051e-01,1.036704e+01,9.241661e-01,2.441971e+01,2.110839e-01,8.560695e+02,1.830564e-01,1.392112e+03,2.118488e-01,-1.670292e+02,-4.394786e-01,1.672301e+03,1.052460e-01,1.195084e+03,1.952922e-01,-1.684029e+02,-4.183375e-01,2.675933e+03,6.034824e-02,8.566146e+02,1.776018e-01,-1.698142e+02,-3.969075e-01,-9.244861e+00,-7.294558e-01,2.349500e+01,2.616642e-01,6.219963e-02,2.074356e-01,-9.612294e-03,-1.705656e+00,2.694752e-01,4.143392e-01,2.480164e+01,3.025299e-01,-5.405041e-03,-1.529966e+03,-7.808278e+00,-1.251400e+00,-1.146389e+01,-1.915858e+00,-5.526940e+00,1.625795e+01,3.509067e-02,9.910457e-03,8.863442e-02,1.459854e+00,9.852217e-01,1.600000e-01,3.741657e-02,6.659999e-01,7.579867e-01,-2.994202e+01,3
2.933014e+01,9.160028e-02,2.700857e+01,2.956241e+01,3.230955e+01,5.300978e+00,4.300626e+01,1.269235e+01,1.022881e+01,1.847058e+01,3.657175e-01,1.045825e+00,1.403027e-01,1.492600e-01,7.151589e-01,5.748562e-01,5.691475e+00,3.117357e+00,4.718997e+00,2.783915e+00,1.370416e-01,1.461472e+00,1.993841e+01,3.765851e-01,1.781432e-01,4.295453e+01,-3.231266e+00,-2.622884e+00,3.309431e-01,3.943277e+01,1.832446e-02,8.482731e-01,1.095163e+00,4.319896e-01,4.862397e+00,9.053910e-01,2.824522e+00,2.887551e+00,2.234496e+01,4.326192e-01,7.239622e+02,3.204117e-01,1.524278e+03,2.012903e-01,-1.650234e+02,-4.602804e-01,1.549703e+03,1.530762e-01,1.285123e+03,2.849086e-01,-1.622403e+02,-4.777024e-01,2.565446e+03,9.381722e-02,7.714790e+02,2.143802e-01,-1.641432e+02,-4.488627e-01,-1.012215e+01,-8.805635e-01,2.418290e+01,3.270079e-01,6.953888e-02,1.881853e-01,-1.357578e-02,-1.472413e+00,4.337874e-01,5.083507e-01,2.617706e+01,2.614335e-01,-2.819961e-01,-3.989744e+01,-8.471670e+00,-1.541981e+00,-9.699887e+00,-2.405899e+00,-6.705791e+00,1.723084e+01,3.358945e-02,6.205794e-03,6.938338e-02,1.830664e+00,9.259260e-01,1.975000e-01,1.245743e-01,6.880000e-01,7.116010e-01,-2.778614e+01,3
3.107905e+01,1.011788e-01,2.793493e+01,3.055473e+01,3.438838e+01,6.453444e+00,2.803315e+01,0.000000e+00,-1.201340e+01,2.464115e+01,3.546641e-01,1.185666e+00,1.437011e-01,1.513345e-01,5.425365e-01,3.988354e-01,6.352214e+00,4.486536e+00,6.652504e+00,4.171118e+00,1.615900e-01,1.935044e+00,2.098073e+01,3.246295e-01,1.641150e+00,4.048585e+00,-4.082470e+00,-2.205633e+00,-2.085778e+00,-6.884512e+00,2.428115e-02,1.104163e+00,1.237736e+00,5.845565e-01,5.006119e+00,8.372518e-01,8.737882e+00,1.186524e+00,2.727507e+01,2.452841e-01,7.337822e+02,2.236588e-01,1.525744e+03,1.046920e-01,-1.658226e+02,-4.453895e-01,1.499105e+03,8.175223e-02,1.171327e+03,1.153499e-01,-1.669085e+02,-4.267340e-01,2.591796e+03,5.213667e-02,7.874301e+02,1.744470e-01,-1.693875e+02,-3.891741e-01,-1.008960e+01,-5.802677e-01,2.576450e+01,2.393073e-01,6.388380e-02,1.811577e-01,-1.607057e-02,-8.280027e-01,5.126800e-01,7.682992e-01,2.829891e+01,2.577884e-01,2.532721e+00,4.373447e+00,-1.276878e+01,-8.993051e-01,-2.026514e+01,-8.414185e-01,-7.413560e+00,1.825914e+01,3.286195e-02,5.644790e-03,9.233821e-02,1.288660e+00,1.305483e+00,1.240000e-01,5.953149e-02,5.166667e-01,6.921384e-01,-2.668953e+01,3
3.229686e+01,9.229216e-02,3.022364e+01,3.216645e+01,3.270031e+01,2.476675e+00,1.714953e+02,8.775266e+01,5.117404e+01,7.257434e+01,3.438770e-01,1.047633e+00,1.421816e-01,1.500452e-01,5.567502e-01,4.145686e-01,5.206770e+00,2.835786e+00,4.849744e+00,2.462292e+00,1.184292e-01,1.517214e+00,1.969653e+01,4.180832e-01,2.086595e-01,3.241891e+01,-4.825254e-01,-2.284484e+01,-2.249715e-01,-4.908632e+01,4.292891e-02,1.578201e+00,1.217982e+00,6.797284e-01,5.675487e+00,4.733532e-01,9.513227e+00,9.866729e-01,2.362571e+01,3.484719e-01,7.771816e+02,2.691420e-01,1.429955e+03,1.951552e-01,-1.633620e+02,-4.703776e-01,1.605767e+03,1.258859e-01,1.164840e+03,2.103285e-01,-1.629480e+02,-4.681388e-01,2.575247e+03,7.212467e-02,8.837285e+02,1.892169e-01,-1.644304e+02,-4.458830e-01,-9.698940e+00,-7.362136e-01,1.976048e+01,3.862906e-01,6.642883e-02,1.912062e-01,-1.473473e-02,-1.093997e+00,3.197446e-01,5.815127e-01,2.433597e+01,3.500510e-01,-2.442784e+00,-4.355041e+00,3.701851e+00,4.201273e+00,-1.066629e+01,-1.760283e+00,-6.809905e+00,1.745614e+01,3.212095e-02,7.163445e-03,7.404010e-02,1.690821e+00,7.334964e-01,2.533333e-01,2.007209e-01,8.150000e-01,6.979076e-01,-2.961411e+01,3
