@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute emotion {1,2,3,4,5,6}

@data

2.658155e+01,2.277511e-01,2.131108e+01,2.369979e+01,3.507785e+01,1.376677e+01,1.338717e+02,1.047023e+02,1.748347e+02,7.129990e+01,1.827667e-01,5.966355e-01,1.360172e-01,1.422562e-01,2.139969e-01,7.797974e-02,3.271737e+00,2.669631e+00,2.926647e+00,2.094314e+00,3.629830e-02,1.220988e+00,1.600936e+01,3.835867e-01,-1.935125e+00,-2.081017e+00,9.261341e-01,5.312317e+00,-3.450122e+00,-1.725102e+00,9.066553e-02,1.261156e+00,9.724582e-01,6.933485e-01,3.324074e+00,5.531235e-01,1.076455e+01,6.678209e-01,2.298234e+01,3.064042e-01,7.218669e+02,2.421389e-01,1.508677e+03,1.403159e-01,-1.750458e+02,-3.797222e-01,1.597205e+03,9.893707e-02,1.182077e+03,1.725895e-01,-1.733178e+02,-3.853443e-01,2.531021e+03,5.912284e-02,8.738757e+02,2.036801e-01,-1.743432e+02,-3.691072e-01,-1.159853e+01,-4.409074e-01,2.380069e+01,1.857769e-01,7.043841e-02,4.033756e-01,-6.216917e-03,-1.875627e+00,1.017095e-01,6.093122e-01,2.724053e+01,1.297635e-01,-2.320935e+00,-3.137792e+00,2.121062e-01,3.992101e+01,-9.790791e+00,-1.056547e+00,-4.460554e+00,1.070256e+01,4.515466e-02,8.356290e-03,2.652070e-02,1.132686e+00,6.525286e-01,2.050000e-01,1.432655e-01,1.044000e+00,1.200910e+00,-4.062162e+01,1
2.402626e+01,4.481896e-02,2.296746e+01,2.452844e+01,2.492883e+01,1.961363e+00,4.719712e+01,5.302911e+01,1.581687e+01,5.598234e+00,1.976863e-01,7.425916e-01,1.197459e-01,1.377087e-01,2.596239e-01,1.398781e-01,3.019300e+00,1.807721e+00,3.496507e+00,1.847754e+00,4.372159e-02,1.336674e+00,1.709328e+01,3.382057e-01,-8.434325e-01,-6.012029e+00,-3.948876e-01,-1.580782e+01,-1.598672e+00,-3.551817e+00,1.776380e-02,6.126572e-01,1.153009e+00,6.229117e-01,3.291509e+00,6.029885e-01,3.838886e+00,1.718534e+00,2.016382e+01,3.114533e-01,7.332234e+02,2.963634e-01,1.525744e+03,1.765983e-01,-1.783261e+02,-3.516761e-01,1.550371e+03,7.385311e-02,1.173327e+03,1.660977e-01,-1.788909e+02,-3.419037e-01,2.528778e+03,5.633410e-02,9.030358e+02,1.163212e-01,-1.800131e+02,-3.222716e-01,-9.717409e+00,-4.103541e-01,2.074669e+01,2.354856e-01,8.118043e-02,2.037457e-01,-6.430373e-03,-1.562607e+00,1.533763e-01,5.406388e-01,2.489286e+01,2.263885e-01,-3.945194e+00,-2.354348e+00,1.486675e+00,7.750535e+00,-9.345143e+00,-1.058498e+00,-5.669558e+00,1.401028e+01,4.351621e-02,8.055068e-03,3.135995e-02,1.298701e+00,8.720931e-01,1.133333e-01,8.219219e-02,8.671429e-01,1.170833e+00,-3.911276e+01,1
2.890694e+01,1.795477e-01,2.419246e+01,2.698813e+01,3.599544e+01,1.180298e+01,7.177454e+01,2.023836e+01,3.497512e+01,2.533693e+01,2.232288e-01,7.761952e-01,1.320297e-01,1.412418e-01,3.144016e-01,1.823719e-01,4.642833e+00,3.103662e+00,2.176262e+00,1.307470e+00,5.003763e-02,1.281056e+00,1.541595e+01,4.299097e-01,-1.218527e+00,-5.277350e+00,-1.651462e+00,-4.283704e+00,-3.810611e+00,-1.901234e+00,4.057764e-02,1.137680e+00,1.896065e+00,5.646472e-01,1.871599e+00,9.906133e-01,6.085600e+00,1.178868e+00,2.260571e+01,2.312056e-01,7.395170e+02,2.415792e-01,1.557807e+03,1.500665e-01,-1.786881e+02,-3.412760e-01,1.558474e+03,8.435063e-02,1.177361e+03,1.188820e-01,-1.766564e+02,-3.556263e-01,2.544563e+03,4.425091e-02,9.238397e+02,1.583815e-01,-1.780615e+02,-3.319328e-01,-7.686946e+00,-7.041832e-01,2.208184e+01,2.110577e-01,7.846541e-02,1.936507e-01,-1.513542e-03,-6.329265e+00,1.641193e-01,4.504762e-01,2.368025e+01,2.186972e-01,-5.595900e+00,-1.850102e+00,-4.641307e+00,-2.188742e+00,-9.918141e+00,-9.759247e-01,-4.600765e+00,1.175377e+01,4.499825e-02,5.754898e-03,3.480863e-02,1.317957e+00,9.966778e-01,1.116667e-01,3.890872e-02,7.457142e-01,9.832143e-01,-3.815703e+01,1
2.481703e+01,8.938462e-02,2.333006e+01,2.392607e+01,2.591410e+01,2.584038e+00,2.279748e+01,1.784148e+01,1.969564e+01,2.265435e+00,2.014275e-01,6.634531e-01,1.262513e-01,1.329791e-01,2.738849e-01,1.476336e-01,2.827163e+00,2.371418e+00,2.664159e+00,1.631139e+00,4.440401e-02,1.098444e+00,1.801750e+01,3.507594e-01,4.624847e+00,1.236999e+00,-1.968529e+00,-4.397592e+00,5.516479e-01,1.103811e+01,2.506018e-02,9.801813e-01,1.330989e+00,6.871055e-01,3.283233e+00,5.634891e-01,-1.693379e+00,-2.649257e+00,1.206163e+01,6.380264e-01,7.040174e+02,1.910657e-01,1.536507e+03,1.342414e-01,-1.755759e+02,-3.669662e-01,1.592001e+03,1.032460e-01,1.109240e+03,1.985272e-01,-1.755978e+02,-3.615911e-01,2.504292e+03,5.589330e-02,9.501691e+02,1.661470e-01,-1.761184e+02,-3.533523e-01,-9.544057e+00,-3.279755e-01,1.816055e+01,3.325858e-01,6.403158e-02,2.032659e-01,-1.384953e-02,-7.391559e-01,1.228723e-01,5.365772e-01,2.107178e+01,2.926036e-01,2.467748e+00,3.818308e+00,3.034790e+00,5.289597e+00,-7.987538e+00,-9.698527e-01,-7.910577e+00,1.679642e+01,2.402613e-02,3.196749e-03,3.298019e-02,1.507538e+00,1.013513e+00,1.166667e-01,6.871843e-02,7.271429e-01,1.098424e+00,-3.983379e+01,1
2.633565e+01,3.580678e-02,2.581563e+01,2.635429e+01,2.715840e+01,1.342772e+00,1.152382e+01,6.958617e+00,4.998811e+00,6.726738e+00,1.858468e-01,6.462706e-01,1.244312e-01,1.309809e-01,2.195243e-01,9.509303e-02,1.926012e+00,9.793798e-01,2.366378e+00,9.930477e-01,3.999839e-02,9.888198e-01,1.969624e+01,2.993663e-01,3.248428e+00,1.380511e+00,-1.693503e+00,-3.585658e+00,5.271524e-01,1.251461e+01,1.391224e-02,1.071843e+00,1.131793e+00,5.284434e-01,4.710934e+00,3.833542e-01,7.243031e-01,7.916553e+00,2.116774e+01,3.174263e-01,7.148508e+02,2.078637e-01,1.488994e+03,9.524503e-02,-1.775660e+02,-3.578303e-01,1.596587e+03,9.988123e-02,1.174698e+03,2.593442e-01,-1.782726e+02,-3.460552e-01,2.532752e+03,5.329672e-02,9.366787e+02,2.034900e-01,-1.793943e+02,-3.263280e-01,-9.779687e+00,-3.720959e-01,2.274642e+01,2.925653e-01,6.314620e-02,2.588341e-01,-1.617728e-02,-6.807107e-01,1.242670e-01,2.295104e-01,2.898571e+01,1.327836e-01,-1.329109e+00,-5.019562e+00,-4.017840e+00,-2.961926e+00,-8.927269e+00,-9.813712e-01,-7.922016e+00,1.712877e+01,2.350660e-02,3.346016e-03,2.930940e-02,1.102941e+00,5.565863e-01,1.966667e-01,3.299832e-02,1.182500e+00,1.179902e+00,-4.068469e+01,1
2.508037e+01,8.658530e-02,2.317620e+01,2.491729e+01,2.767105e+01,4.494843e+00,1.475604e+01,1.069048e+00,3.886927e+01,9.648273e+00,1.905470e-01,7.347361e-01,1.240845e-01,1.305025e-01,2.244845e-01,1.004001e-01,2.663542e+00,2.451761e+00,2.339397e+00,1.089792e+00,4.133713e-02,1.116563e+00,1.989105e+01,1.995494e-01,2.582089e+00,2.238338e+00,-2.495353e+00,-2.456857e+00,9.534480e-01,7.138383e+00,2.234592e-02,6.892118e-01,1.463583e+00,4.760581e-01,3.331483e+00,5.722747e-01,-2.958010e+00,-2.170068e+00,1.368176e+01,5.190586e-01,7.029639e+02,2.139381e-01,1.487660e+03,9.940138e-02,-1.765833e+02,-3.646334e-01,1.569969e+03,7.066321e-02,1.113947e+03,9.080682e-02,-1.771911e+02,-3.551244e-01,2.535504e+03,5.117579e-02,9.741733e+02,4.280685e-01,-1.786337e+02,-3.302853e-01,-8.408659e+00,-3.550057e-01,2.129105e+01,1.752179e-01,6.103225e-02,2.554826e-01,-1.407357e-02,-6.932542e-01,1.414500e-01,4.753606e-01,2.672169e+01,1.384055e-01,-8.830295e+00,-7.698664e-01,-1.019696e+01,-9.603668e-01,-1.253636e+01,-5.749012e-01,-8.313730e+00,1.762373e+01,2.314926e-02,3.575524e-03,2.837392e-02,1.286765e+00,9.276438e-01,1.160000e-01,7.761443e-02,7.833334e-01,1.096900e+00,-4.012671e+01,1
2.626659e+01,2.548388e-02,2.587150e+01,2.633289e+01,2.692220e+01,1.050703e+00,1.662073e+01,6.832903e+00,1.716465e+00,9.520745e+00,1.966298e-01,8.260801e-01,1.258317e-01,1.311233e-01,1.630710e-01,3.723925e-02,2.762110e+00,3.002749e+00,2.053813e+00,1.955197e+00,4.657523e-02,1.455206e+00,1.989516e+01,2.335151e-01,2.416546e+00,1.834608e+00,-3.652890e+00,-1.552453e+00,1.137518e+00,6.827430e+00,1.405315e-02,9.446903e-01,1.399415e+00,6.303602e-01,4.303389e+00,5.549946e-01,3.671189e-01,1.912860e+01,2.038081e+01,4.874366e-01,7.303754e+02,3.220024e-01,1.554844e+03,1.498181e-01,-1.772233e+02,-3.637345e-01,1.589221e+03,1.439372e-01,1.234567e+03,1.258434e-01,-1.776837e+02,-3.526410e-01,2.491990e+03,8.513309e-02,1.068977e+03,4.394878e-01,-1.790806e+02,-3.286914e-01,-8.148148e+00,-3.376409e-01,2.248767e+01,1.551625e-01,6.684139e-02,2.975678e-01,-1.191647e-02,-1.329273e+00,1.932058e-01,5.100179e-01,2.926682e+01,1.118312e-01,-3.064177e+00,-1.903005e+00,-1.313390e+01,-3.934329e-01,-1.186959e+01,-1.137033e+00,-7.725177e+00,1.672362e+01,2.276717e-02,4.009194e-03,2.785549e-02,7.677543e-01,5.813954e-01,1.900000e-01,1.630951e-01,1.130000e+00,1.290213e+00,-3.775242e+01,1
3.439753e+01,1.894934e-02,3.403234e+01,3.455534e+01,3.488371e+01,8.513603e-01,6.065302e+01,6.904760e+01,1.248014e+01,9.831197e+00,3.334658e-01,1.149188e+00,1.461823e-01,1.537056e-01,4.852885e-01,3.391062e-01,7.132802e+00,6.556147e+00,7.913059e+00,3.521093e+00,1.066055e-01,1.517064e+00,1.965791e+01,4.737492e-01,2.189592e+00,2.556796e+00,9.516189e-01,7.190079e+00,4.592960e+00,1.421404e+00,1.994399e-02,9.897366e-01,1.217114e+00,5.828370e-01,7.092968e+00,3.928865e-01,5.173390e+00,1.932752e+00,1.970780e+01,4.558978e-01,7.347252e+02,2.755380e-01,1.505924e+03,1.116439e-01,-1.796697e+02,-3.289215e-01,1.513712e+03,1.121087e-01,1.289683e+03,2.041204e-01,-1.759904e+02,-3.603768e-01,2.416917e+03,4.608010e-02,1.014173e+03,4.416948e-01,-1.773817e+02,-3.374544e-01,-9.141527e+00,-5.536909e-01,2.246464e+01,3.192087e-01,5.001388e-02,2.828878e-01,-8.196224e-03,-1.394464e+00,4.350100e-01,3.528874e-01,2.725555e+01,2.079259e-01,-3.157108e+00,-3.392039e+00,-4.009542e+00,-1.694885e+00,2.031484e-01,6.373255e+01,-7.936409e+00,1.736236e+01,2.726713e-02,5.207394e-03,5.999701e-02,1.459854e+00,4.926108e-01,2.550000e-01,1.350000e-01,1.166667e+00,7.541147e-01,-2.854855e+01,2
3.103225e+01,4.950605e-02,2.944378e+01,3.154278e+01,3.184972e+01,2.405941e+00,3.900776e+01,2.973745e+01,-1.342564e+00,1.683115e+01,2.522667e-01,9.300451e-01,1.452331e-01,1.510643e-01,2.666572e-01,1.214241e-01,5.372743e+00,3.818777e+00,4.045161e+00,2.404141e+00,6.515308e-02,1.310643e+00,2.199378e+01,2.446152e-01,3.149041e+00,1.506480e+00,5.928969e-01,7.365714e+00,4.667966e+00,1.113780e+00,1.947299e-02,1.049265e+00,1.061821e+00,8.689201e-01,6.061396e+00,5.438629e-01,2.018679e+00,2.350714e+00,2.162241e+01,1.641820e-01,6.773119e+02,2.506537e-01,1.537098e+03,9.766361e-02,-1.724910e+02,-3.925329e-01,1.484421e+03,7.566337e-02,1.241458e+03,1.039704e-01,-1.728681e+02,-3.839046e-01,2.402883e+03,4.974418e-02,8.885103e+02,1.196052e-01,-1.744152e+02,-3.592908e-01,-9.671122e+00,-3.776428e-01,2.274632e+01,2.104699e-01,4.836070e-02,2.755904e-01,-4.266974e-03,-2.408970e+00,2.100431e-01,4.256907e-01,2.840901e+01,2.450463e-01,1.142139e+00,6.892566e+00,1.495405e-01,4.679908e+01,5.749656e+00,1.794045e+00,-9.058100e+00,1.884329e+01,2.424813e-02,3.328659e-03,4.039961e-02,1.555556e+00,4.494382e-01,3.200000e-01,2.500000e-01,1.253333e+00,9.203380e-01,-3.411441e+01,2
3.440662e+01,5.936075e-02,3.298573e+01,3.486363e+01,3.673172e+01,3.745998e+00,1.064945e+02,0.000000e+00,-9.074755e+00,1.609196e+01,3.029122e-01,1.262695e+00,1.467845e-01,1.591454e-01,2.911483e-01,1.443639e-01,7.247015e+00,4.990581e+00,5.651150e+00,4.313902e+00,9.784929e-02,2.011347e+00,1.777868e+01,4.813467e-01,2.724940e+00,1.985247e+00,1.766536e+00,3.214937e+00,4.530243e+00,1.040287e+00,4.121646e-02,9.276609e-01,1.756453e+00,5.554726e-01,5.936077e+00,4.459427e-01,1.313144e+01,8.529661e-01,2.293411e+01,2.907269e-01,6.518430e+02,3.658350e-01,1.485609e+03,2.440201e-01,-1.851379e+02,-2.736793e-01,1.516816e+03,7.053419e-02,1.090297e+03,1.834194e-01,-1.841756e+02,-2.791822e-01,2.470227e+03,3.395835e-02,8.659990e+02,1.081344e-01,-1.849855e+02,-2.647480e-01,-8.584630e+00,-6.780444e-01,1.936290e+01,2.632564e-01,6.470218e-02,2.887657e-01,-4.931773e-03,-1.778606e+00,5.922804e-01,5.705727e-01,1.741912e+01,3.206008e-01,2.448858e+00,5.052879e+00,1.886263e+00,6.637094e+00,8.941311e+00,6.926823e-01,-7.372955e+00,1.612559e+01,2.800997e-02,6.402435e-03,5.158576e-02,7.722008e-01,7.797271e-01,1.050000e-01,6.689544e-02,9.240000e-01,1.090185e+00,-2.851434e+01,2
3.215218e+01,1.068944e-01,2.763065e+01,3.203420e+01,3.546951e+01,7.838865e+00,1.684051e+01,4.452609e-01,4.955819e+01,1.083496e+01,3.493526e-01,1.288177e+00,1.439879e-01,1.505335e-01,3.855102e-01,2.415223e-01,8.035872e+00,6.564239e+00,5.368616e+00,4.395201e+00,1.276028e-01,1.895388e+00,1.921736e+01,4.011273e-01,2.857896e+00,2.583981e+00,1.535236e+00,5.002851e+00,5.194983e+00,1.195819e+00,3.502834e-02,8.812035e-01,1.686649e+00,4.678647e-01,5.138897e+00,5.122622e-01,2.354934e+00,4.713255e+00,1.919169e+01,5.830598e-01,6.701968e+02,3.290792e-01,1.536174e+03,1.375907e-01,-1.701428e+02,-4.081204e-01,1.527267e+03,9.803300e-02,1.267754e+03,1.808821e-01,-1.694176e+02,-4.074875e-01,2.451042e+03,4.998559e-02,1.000610e+03,2.055853e-01,-1.705657e+02,-3.899408e-01,-9.256690e+00,-7.295353e-01,2.020844e+01,2.938415e-01,5.129372e-02,3.714253e-01,-4.820211e-03,-1.798931e+00,5.265111e-01,7.090709e-01,2.209525e+01,3.183244e-01,-2.591965e+00,-5.616830e+00,2.862332e+00,5.433219e+00,3.091894e+00,3.692015e+00,-8.271901e+00,1.779538e+01,2.530229e-02,3.780087e-03,5.120578e-02,9.302326e-01,9.411765e-01,1.650000e-01,9.013878e-02,7.000000e-01,8.525726e-01,-2.742797e+01,2
3.569389e+01,6.455525e-02,3.470970e+01,3.522653e+01,3.766358e+01,2.953884e+00,5.405564e+01,8.532314e+00,-2.074926e+00,2.539141e+01,3.781680e-01,1.264115e+00,1.485000e-01,1.596374e-01,5.132928e-01,3.647929e-01,1.181024e+01,8.316181e+00,9.244229e+00,6.069005e+00,1.640296e-01,2.007142e+00,1.902359e+01,3.846638e-01,2.003961e+00,2.958295e+00,2.400855e+00,3.183347e+00,3.573609e+00,1.820051e+00,2.892138e-02,1.130167e+00,1.438762e+00,5.689856e-01,5.446165e+00,5.458960e-01,1.197164e+01,9.078707e-01,1.782582e+01,5.235359e-01,8.310003e+02,3.318302e-01,1.374701e+03,2.502286e-01,-1.796046e+02,-3.146604e-01,1.620659e+03,1.227076e-01,1.281212e+03,2.618729e-01,-1.773302e+02,-3.307133e-01,2.536796e+03,5.788220e-02,9.116014e+02,1.842754e-01,-1.779598e+02,-3.206276e-01,-7.608013e+00,-5.317068e-01,1.908727e+01,2.279700e-01,6.476840e-02,2.464231e-01,-1.949443e-03,-6.552970e+00,7.558139e-01,5.726306e-01,1.674547e+01,4.094196e-01,-4.008153e-01,-2.433895e+01,6.096303e+00,2.357219e+00,1.619223e+00,8.883271e+00,-8.086489e+00,1.768336e+01,2.706025e-02,2.737665e-03,8.023595e-02,1.391650e+00,1.405622e+00,8.000000e-02,3.625308e-02,6.085714e-01,8.721800e-01,-2.606086e+01,2
3.306380e+01,8.174866e-02,3.020072e+01,3.341949e+01,3.556120e+01,5.360472e+00,2.811003e+01,1.042384e+00,6.485387e+00,1.980907e+01,2.993589e-01,1.121893e+00,1.463212e-01,1.559902e-01,3.625577e-01,2.162365e-01,8.233058e+00,8.759480e+00,6.932279e+00,4.835127e+00,9.897323e-02,1.640841e+00,2.091940e+01,3.301127e-01,2.341893e+00,2.457936e+00,1.491041e+00,3.843528e+00,3.121775e+00,1.970681e+00,3.184258e-02,8.298265e-01,1.052772e+00,6.898932e-01,5.566369e+00,5.857258e-01,4.011188e+00,2.002183e+00,1.766553e+01,4.352817e-01,6.626260e+02,3.066621e-01,1.496987e+03,1.183371e-01,-1.721729e+02,-3.996956e-01,1.552001e+03,1.348106e-01,1.289967e+03,3.074294e-01,-1.690375e+02,-4.160423e-01,2.501463e+03,6.841202e-02,9.707426e+02,3.115813e-01,-1.701672e+02,-3.983481e-01,-1.082339e+01,-6.349604e-01,2.184945e+01,3.072957e-01,5.392235e-02,3.779353e-01,-9.076828e-03,-1.267521e+00,3.922091e-01,5.544216e-01,2.588739e+01,2.073457e-01,-2.550193e+00,-4.082338e+00,3.347495e+00,3.080040e+00,2.499541e-01,4.710784e+01,-8.672214e+00,1.796058e+01,2.607469e-02,1.833603e-03,4.045261e-02,1.091703e+00,2.207506e-01,7.600000e-01,0.000000e+00,1.870000e+00,6.100000e-01,-3.029373e+01,2
3.056260e+01,5.844770e-02,2.843392e+01,3.045605e+01,3.248674e+01,4.052818e+00,2.326961e+01,0.000000e+00,-4.553140e+01,4.484604e+01,2.888185e-01,9.494045e-01,1.440682e-01,1.511435e-01,4.660097e-01,3.219415e-01,6.668314e+00,3.951714e+00,6.318090e+00,3.450304e+00,8.396071e-02,1.330607e+00,1.880099e+01,4.148765e-01,1.963882e+00,3.153916e+00,-4.556438e-01,-1.575903e+01,3.996666e+00,1.342074e+00,4.160723e-02,6.778030e-01,1.603822e+00,4.898256e-01,2.921010e+00,7.063424e-01,2.970012e-01,2.184608e+01,1.787690e+01,2.483298e-01,7.461048e+02,2.389275e-01,1.557612e+03,1.221553e-01,-1.774462e+02,-3.459696e-01,1.578735e+03,6.128486e-02,1.223050e+03,6.010975e-02,-1.761489e+02,-3.561021e-01,2.492100e+03,6.176022e-02,1.037777e+03,3.683724e-01,-1.780256e+02,-3.253244e-01,-3.515270e+00,-1.093279e+00,1.736265e+01,2.806570e-01,4.442460e-02,2.231406e-01,-9.402513e-04,-9.021394e+00,3.027999e-01,4.090916e-01,2.393756e+01,2.546876e-01,-7.454694e+00,-1.121348e+00,-5.008855e+00,-2.217613e+00,3.420374e+00,2.834961e+00,-7.806246e+00,1.733658e+01,2.725338e-02,4.888790e-03,5.444423e-02,2.415459e+00,9.779952e-01,1.200000e-01,1.238951e-01,7.040000e-01,8.098790e-01,-3.451737e+01,2
3.838755e+01,1.337443e-01,3.501646e+01,3.541266e+01,4.696418e+01,1.194772e+01,1.217521e+02,5.367630e+01,2.566006e+01,1.105315e+01,4.055913e-01,1.241206e+00,1.172294e-01,1.329159e-01,8.427961e-01,7.255667e-01,9.868773e+00,7.402425e+00,6.213117e+00,4.431850e+00,1.670907e-01,1.948877e+00,1.448403e+01,5.019642e-01,-1.447584e+00,-4.688766e+00,-7.524413e-01,-1.018271e+01,-1.660855e+00,-5.129646e+00,2.290794e-02,1.233766e+00,1.168983e+00,6.121106e-01,8.250761e+00,5.902917e-01,8.130707e+00,1.171721e+00,1.504374e+01,4.902788e-01,7.802199e+02,3.096394e-01,1.355484e+03,1.667194e-01,-1.726484e+02,-3.871673e-01,1.690443e+03,1.459202e-01,1.262518e+03,2.964270e-01,-1.682745e+02,-4.126160e-01,2.564113e+03,8.962019e-02,1.052410e+03,3.106592e-01,-1.689209e+02,-4.023560e-01,-9.258024e+00,-8.936620e-01,1.737586e+01,4.732707e-01,9.279475e-02,2.195039e-01,-3.695019e-03,-2.705182e+00,6.874073e-01,6.751769e-01,1.676700e+01,4.173670e-01,-9.066956e+00,-1.006938e+00,-2.462010e-01,-5.814859e+01,-1.076207e+01,-1.287021e+00,-4.819758e+00,1.358618e+01,4.187301e-02,6.490751e-03,5.947214e-02,1.261261e+00,9.090909e-01,1.820000e-01,5.268776e-02,8.940000e-01,1.011308e+00,-2.253088e+01,2
3.690763e+01,1.336021e-01,3.346171e+01,3.609905e+01,4.019358e+01,6.731873e+00,1.326453e+02,9.651474e+01,1.895254e+02,2.201208e+02,4.156840e-01,1.181782e+00,1.164387e-01,1.256461e-01,7.831171e-01,6.666783e-01,9.841732e+00,7.247264e+00,6.257659e+00,3.052231e+00,1.627576e-01,1.720562e+00,1.557049e+01,4.388341e-01,-1.827970e+00,-4.488747e+00,-1.247131e+00,-5.707334e+00,-1.398880e+00,-6.140847e+00,3.919833e-02,1.233088e+00,1.398293e+00,6.173946e-01,5.744395e+00,5.391337e-01,5.811528e+00,2.223478e+00,1.477353e+01,4.747277e-01,7.996006e+02,3.431574e-01,1.485012e+03,2.255789e-01,-1.681547e+02,-4.144739e-01,1.666952e+03,1.537746e-01,1.299515e+03,2.459291e-01,-1.609700e+02,-4.662107e-01,2.538405e+03,7.792649e-02,1.050080e+03,3.629168e-01,-1.619792e+02,-4.514434e-01,-7.471745e+00,-6.209210e-01,1.613900e+01,4.269888e-01,9.045173e-02,1.943620e-01,-8.586251e-03,-1.303928e+00,5.661204e-01,5.848342e-01,1.740083e+01,4.218123e-01,-1.071533e+01,-1.029321e+00,-3.106074e-02,-3.842306e+02,-7.867840e+00,-1.684868e+00,-5.422499e+00,1.439197e+01,4.183473e-02,5.975839e-03,5.881791e-02,1.702786e+00,1.560062e+00,1.230000e-01,1.144596e-01,5.500000e-01,9.066299e-01,-2.628807e+01,2
3.218868e+01,4.268073e-02,3.224209e+01,3.265362e+01,3.294527e+01,7.031784e-01,1.930609e+01,1.075114e+01,3.768929e+01,3.374282e+01,2.933789e-01,1.102423e+00,1.299453e-01,1.380848e-01,4.013966e-01,2.714513e-01,5.122615e+00,3.744154e+00,7.547874e+00,4.838358e+00,7.335424e-02,1.638794e+00,1.914195e+01,5.118302e-01,2.246834e+00,2.443010e+00,-4.350071e+00,-1.233949e+00,8.588550e-02,7.789648e+01,1.039886e-02,1.245318e+00,8.822966e-01,7.575582e-01,8.180665e+00,4.128883e-01,-2.234145e+00,-1.936479e+00,2.158471e+01,2.535102e-01,6.874938e+02,2.304801e-01,1.476682e+03,9.698110e-02,-1.727438e+02,-4.005993e-01,1.548700e+03,8.865307e-02,1.193934e+03,2.369761e-01,-1.736899e+02,-3.822170e-01,2.483614e+03,4.994804e-02,9.976754e+02,2.693686e-01,-1.750326e+02,-3.601707e-01,-1.085505e+01,-3.990221e-01,2.241466e+01,2.458460e-01,7.293734e-02,1.945038e-01,-2.215706e-02,-4.491564e-01,2.750897e-01,6.662415e-01,2.998600e+01,1.360454e-01,-3.162200e+00,-2.159764e+00,-1.185476e+01,-5.489572e-01,-4.081024e+00,-2.706165e+00,-6.849300e+00,1.587345e+01,2.398517e-02,3.648380e-03,3.637471e-02,8.928571e-01,6.772009e-01,1.966667e-01,1.239175e-01,1.260000e+00,1.060220e+00,-2.965661e+01,2
3.042354e+01,5.254744e-02,2.897705e+01,3.006574e+01,3.114381e+01,2.166761e+00,1.996880e+01,8.373004e+00,4.046894e+00,6.055128e+00,2.359428e-01,8.877473e-01,1.378991e-01,1.456774e-01,2.359729e-01,9.807372e-02,4.828489e+00,5.929744e+00,1.804386e+00,2.489398e+00,5.818034e-02,1.436102e+00,1.934138e+01,2.102541e-01,1.573757e+00,3.453437e+00,-2.923202e+00,-2.222186e+00,-6.441374e-01,-9.442319e+00,2.418436e-02,1.319110e+00,1.038409e+00,6.063796e-01,5.645694e+00,4.367442e-01,5.823101e-01,1.175733e+01,2.167680e+01,2.144337e-01,7.850640e+02,1.868054e-01,1.472007e+03,1.140821e-01,-1.735255e+02,-3.970717e-01,1.639448e+03,8.576973e-02,1.164275e+03,1.340715e-01,-1.733923e+02,-3.939904e-01,2.589549e+03,4.410490e-02,9.921880e+02,2.548468e-01,-1.749767e+02,-3.680106e-01,-8.485988e+00,-3.837264e-01,2.153674e+01,1.757733e-01,7.905376e-02,2.386688e-01,-1.028575e-02,-9.282781e-01,2.250790e-01,5.265592e-01,2.396446e+01,2.552061e-01,-2.516557e+00,-3.057439e+00,-1.337231e+01,-6.730270e-01,-4.815037e+00,-2.104998e+00,-7.758416e+00,1.692864e+01,2.748729e-02,2.180618e-03,3.194859e-02,9.191176e-01,3.710575e-01,3.600000e-01,3.400000e-01,1.540000e+00,1.018528e+00,-3.557261e+01,2
